time,DAYTOTAL_DG01LW01,DAYTOTAL_DG01LW02,DAYTOTAL_DG01LW03,DAYTOTAL_DG01LW05,DAYTOTAL_DG01LW06,DAYTOTAL_DG01LW07,DAYTOTAL_DG01LW08,DAYTOTAL_DG01LW09,DAYTOTAL_DG01LW10,DAYTOTAL_DG01LW11,DAYTOTAL_DG02LW01,DAYTOTAL_DG02LW02,DAYTOTAL_DG02LW03,DAYTOTAL_DG02LW05,DAYTOTAL_DG02LW06,DAYTOTAL_DG02LW07,DAYTOTAL_DG02LW08,DAYTOTAL_DG02LW09,DAYTOTAL_DG02LW10,DAYTOTAL_DG02LW11,PU01FT01,DG02PT01,DG02PT02,DG02TT01,DG02LT01,DG01PT02,DG01TT01,DG01PT01,DG01LT01,AD01TT02,AD01LT01,AD01LT02,AD01TT01,AD01PT01,DA01FT03,DG01M01_RIGHT,DG01M01_LEFT,DG02M01_RIGHT,DG02M01_LEFT,AD01M01_RIGHT,AD01M02_RIGHT,AD01M03_RIGHT,Biogas H2S voor koolfilters,Biogas H2S tussen koolfilters,Biogas CH4,Biogas H2S na koolfilters,Biogas O2,Biogas CO2,Biomethaan CH4,Biomethaan N2,Biomethaan O2,Biomethaan CO2,Biomethaan flow,LW01TT01,LW01LT01,LW02TT01,LW02LT01,LW03TT01,LW03LT01,LW05LT01,LW05TT01,LW06LT01,LW06TT01,LW07LT01,LW07TT01,LW08LT01,LW08TT01,LW09LT01,LW09TT01,LW10LT01,LW10TT01,LW11LT01,LW11TT01
2021-11-23 11:52:00,,,,,,,,,,,,,,,,,,,,,0.01,11.38,3.8,41.33,95.97,4.24,43.03,4.27,89.8,53.34,43.57,76.61,53.3,6.33,0.0,True,False,False,False,True,True,True,,,66.69,1.42,0.23,32.46,89.23,2.32,0.26,8.19,1051.99,19.53,89.47,35.27,44.27,16.81,35.32,55.56,26.36,62.18,19.79,42.24,23.51,71.1,42.38,53.43,20.2,39.68,22.48,47.09,28.66
2021-11-23 11:57:00,,,,,,,,,,,,,,,,,,,,,0.01,11.13,3.8,41.35,95.94,4.22,43.01,4.25,89.78,53.38,46.32,76.52,53.3,6.32,0.0,True,False,True,False,True,True,True,,,,,,,89.27,2.32,0.26,8.15,1079.62,19.53,89.47,35.33,44.27,16.77,35.34,55.56,26.36,62.3,19.78,42.14,23.51,71.04,42.38,53.41,20.14,39.56,22.47,47.15,28.72
2021-11-23 12:02:00,,,,,,,,,,,,,,,,,,,,,0.01,9.11,3.8,41.32,95.8,3.58,42.98,3.62,89.75,53.37,47.39,76.48,53.3,5.79,0.0,True,False,True,False,True,True,True,,,,,,,89.24,2.31,0.26,8.19,1113.21,19.53,89.49,35.32,44.31,16.78,35.34,55.58,26.33,62.2,19.78,42.14,23.51,71.18,42.2,53.39,20.17,39.74,22.47,47.17,28.78
2021-11-23 12:07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13046.84,13046.84,13046.84,13046.84,13046.84,13046.84,5739.53,9481.42,13046.84,2174.43,0.01,8.63,3.8,41.35,95.76,3.37,43.01,3.4,89.71,53.38,46.66,76.35,53.31,5.66,0.0,True,False,True,False,True,True,True,0.0,0.0,66.72,1.42,0.23,32.49,89.37,2.26,0.26,8.11,1143.68,19.53,89.49,35.42,44.25,16.75,35.34,55.58,26.37,62.14,19.78,42.24,23.51,71.26,42.04,53.39,20.12,39.62,22.47,46.8,28.75
2021-11-23 12:12:00,,,,,,,,,,,,,,,,,,,,,0.01,8.88,3.8,41.35,95.77,3.37,43.01,3.41,89.73,53.37,45.17,76.26,53.31,5.74,0.0,True,False,True,False,True,True,True,,,,,,,89.27,2.21,0.26,8.26,1175.66,19.56,88.56,35.46,44.29,16.77,35.34,55.58,26.33,62.22,19.78,42.22,23.45,71.18,42.04,53.39,20.18,39.7,22.45,47.01,28.8
2021-11-23 12:17:00,,,,,,,,,,,,,,,,,,,,,0.01,8.77,3.8,41.36,95.81,3.31,43.01,3.34,89.73,53.37,43.19,76.18,53.31,5.71,0.0,True,False,True,False,True,True,True,,,,,,,89.21,2.21,0.26,8.32,1206.26,19.59,88.09,35.5,43.88,16.81,35.34,55.62,26.33,62.22,19.78,42.1,23.45,71.32,41.85,53.37,20.15,39.74,22.47,47.17,28.89
2021-11-23 12:22:00,,,,,,,,,,,,,,,,,,,,,0.01,9.13,3.8,41.36,95.86,3.48,43.0,3.54,89.75,53.42,41.69,76.13,53.31,5.89,11.35,True,False,True,False,True,True,True,,,66.72,1.42,0.23,32.5,89.32,2.2,0.26,8.21,1193.27,19.55,88.11,35.52,43.21,16.81,34.94,55.63,26.32,62.11,19.79,42.36,23.45,71.4,41.72,53.39,20.17,39.6,22.48,46.8,28.86
2021-11-23 12:27:00,,,,,,,,,,,,,,,,,,,,,0.01,9.23,3.8,41.38,95.87,3.56,43.0,3.61,89.78,53.42,41.23,76.04,53.34,6.04,0.0,True,False,True,False,True,True,True,,,,,,,89.25,2.18,0.27,8.3,1164.67,19.56,88.14,35.55,43.21,16.83,34.21,55.28,26.32,62.24,19.78,42.38,23.4,71.28,41.72,53.37,20.18,39.58,22.48,47.01,28.98
2021-11-23 12:32:00,,,,,,,,,,,,,,,,,,,,,0.01,8.98,3.8,41.38,95.88,3.6,43.0,3.67,89.73,53.42,40.6,76.09,53.37,6.12,1.18,False,False,True,False,True,True,True,,,,,,,89.14,2.18,0.27,8.42,1132.31,19.55,88.16,35.62,43.25,16.78,34.21,54.49,26.29,61.97,19.78,42.36,23.42,71.83,41.51,53.33,20.14,39.74,22.45,47.19,28.99
2021-11-23 12:37:00,,,,,,,,,,,,,,,,,,,,,0.01,8.98,3.8,41.39,95.94,3.52,42.98,3.62,89.78,53.41,39.9,75.87,53.36,6.06,6.68,True,False,True,False,True,True,True,,,66.7,1.42,0.22,32.51,89.18,2.17,0.26,8.39,1098.27,19.56,88.16,35.65,43.23,16.77,34.21,54.51,26.27,61.08,19.76,42.04,23.4,71.79,41.38,53.39,20.2,39.66,22.48,46.94,29.01
2021-11-23 12:42:00,,,,,,,,,,,,,,,,,,,,,0.01,9.07,3.8,41.38,95.97,3.65,43.0,3.71,89.8,53.44,39.8,75.83,53.34,6.26,9.65,True,False,True,False,True,True,True,,,,,,,89.19,2.17,0.26,8.39,1068.37,19.57,88.14,35.66,43.23,16.77,34.21,54.51,26.32,61.1,19.78,41.29,23.4,71.46,41.36,53.39,20.18,39.72,22.48,47.25,29.05
2021-11-23 12:47:00,,,,,,,,,,,,,,,,,,,,,23.67,9.57,3.8,41.38,96.02,3.88,43.0,3.94,89.81,53.44,40.49,75.87,53.36,6.5,0.0,True,False,True,False,True,True,True,,,,,,,89.22,2.19,0.26,8.34,1037.76,19.59,88.16,35.71,43.23,16.81,34.23,54.53,26.33,61.1,19.79,41.33,23.42,71.04,41.15,52.5,20.12,39.74,22.45,47.21,29.08
2021-11-23 12:52:00,,,,,,,,,,,,,,,,,,,,,23.65,10.12,3.8,41.38,96.11,4.06,43.01,4.14,89.85,53.45,41.73,75.78,53.36,6.74,0.0,True,False,True,False,True,True,True,,,66.58,1.42,0.22,32.61,89.17,2.21,0.26,8.37,1006.46,19.57,88.16,35.71,43.23,16.8,34.23,54.53,26.33,61.1,19.79,41.41,23.42,71.0,40.99,52.34,20.14,38.65,22.51,46.96,29.11
2021-11-23 12:57:00,,,,,,,,,,,,,,,,,,,,,0.01,12.34,3.8,41.38,96.23,4.85,43.01,4.95,89.88,53.45,45.1,75.91,53.37,7.45,0.0,True,False,True,False,True,True,True,,,,,,,89.04,2.23,0.26,8.48,1005.07,19.57,88.16,35.81,43.21,16.81,34.23,54.53,26.37,60.96,19.79,41.14,23.42,71.04,40.93,52.44,20.1,38.55,22.47,46.92,29.17
2021-11-23 13:02:00,,,,,,,,,,,,,,,,,,,,,0.01,10.67,3.8,41.32,96.11,4.17,43.01,4.25,89.86,53.45,48.9,75.61,53.39,6.88,1.0,True,False,True,False,True,True,True,,,,,,,89.12,2.23,0.25,8.4,1036.77,19.57,88.16,35.82,43.23,16.77,34.23,60.39,26.33,61.1,19.75,41.33,23.4,71.02,40.81,52.44,20.11,38.53,22.47,46.8,29.2
2021-11-23 13:07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14351.53,14351.53,14351.53,14351.53,14351.53,14351.53,6391.85,10351.19,14351.53,2391.88,0.01,9.42,3.8,41.38,96.02,3.69,42.98,3.8,89.81,53.44,50.09,75.43,53.37,6.45,0.0,True,False,True,False,True,True,True,0.0,1.42,66.44,1.42,0.24,32.64,89.12,2.25,0.26,8.37,1064.42,19.62,88.16,35.82,43.21,16.75,34.23,67.57,26.42,61.04,19.79,41.41,23.42,71.04,40.74,52.44,20.11,38.63,22.5,46.99,29.27
2021-11-23 13:12:00,,,,,,,,,,,,,,,,,,,,,0.01,7.58,3.8,41.38,95.7,3.83,43.0,3.93,90.05,53.47,50.15,75.35,53.37,6.52,1.28,True,False,True,False,True,True,True,,,,,,,89.11,2.4,0.29,8.19,1090.4,19.63,88.18,35.85,43.21,16.71,34.23,67.47,26.4,61.0,19.78,41.2,23.42,71.1,40.71,52.44,20.12,38.57,22.48,46.97,29.3
2021-11-23 13:17:00,,,,,,,,,,,,,,,,,,,,,0.01,8.86,3.8,41.38,95.09,3.38,42.95,3.48,91.04,53.45,49.82,75.39,53.41,6.2,7.92,True,False,True,False,True,True,True,,,,,,,89.19,2.41,0.29,8.1,1119.31,19.6,87.94,35.89,43.25,16.64,34.23,67.51,26.37,61.12,19.75,41.25,23.4,71.14,40.7,52.44,20.14,38.55,22.47,46.94,29.34
2021-11-23 13:22:00,,,,,,,,,,,,,,,,,,,,,0.01,8.87,3.8,41.36,95.14,3.43,42.97,3.48,91.06,53.47,48.89,75.35,53.41,6.24,0.0,True,False,True,False,True,True,True,,,66.14,1.42,0.26,32.85,89.2,2.39,0.29,8.11,1148.64,19.57,86.78,35.97,43.21,16.67,34.23,67.53,26.37,61.1,19.75,41.23,23.4,71.06,40.7,52.44,20.12,38.63,22.51,47.01,29.38
2021-11-23 13:27:00,,,,,,,,,,,,,,,,,,,,,0.01,9.29,3.8,41.33,95.2,3.48,42.95,3.55,91.07,53.47,47.69,75.13,53.43,6.29,0.0,True,False,True,False,True,True,True,,,,,,,89.24,2.38,0.29,8.08,1180.87,19.57,86.8,35.98,42.12,16.68,34.23,67.55,26.33,61.1,19.78,41.12,23.4,71.2,40.68,52.42,20.14,38.63,22.48,46.92,29.41
2021-11-23 13:32:00,,,,,,,,,,,,,,,,,,,,,0.01,10.12,3.8,41.38,95.3,3.66,42.98,3.69,91.04,53.48,46.66,75.09,53.44,6.38,0.74,False,False,True,False,True,True,True,,,,,,,89.14,2.35,0.29,8.21,1210.6,19.6,86.82,36.04,42.14,16.81,33.09,67.55,26.33,61.12,19.79,41.0,23.4,71.12,40.67,52.44,20.14,38.67,22.5,46.94,29.46
2021-11-23 13:37:00,,,,,,,,,,,,,,,,,,,,,0.01,8.88,3.8,41.36,95.2,3.31,42.97,3.35,91.04,53.47,45.92,74.78,53.44,6.12,0.0,True,False,True,False,True,True,True,,,66.04,1.42,0.25,33.04,89.25,2.33,0.29,8.13,1238.44,19.57,86.82,36.07,42.16,16.81,33.09,66.31,26.3,61.04,19.78,41.25,23.4,71.12,40.67,52.46,20.11,38.63,22.47,47.03,29.48
2021-11-23 13:42:00,,,,,,,,,,,,,,,,,,,,,0.01,9.03,3.8,41.38,95.27,3.33,42.97,3.39,91.07,53.56,43.6,74.82,53.44,6.16,0.0,True,False,True,False,True,True,True,,,,,,,89.24,2.3,0.29,8.17,1254.07,19.57,86.82,36.04,42.14,16.77,33.09,66.31,26.32,60.07,19.79,41.1,23.39,71.18,40.67,52.46,20.08,38.59,22.47,46.8,29.51
2021-11-23 13:47:00,,,,,,,,,,,,,,,,,,,,,0.01,8.88,3.8,41.33,95.3,3.35,42.95,3.4,91.09,53.5,41.66,74.78,53.46,6.17,3.63,True,False,True,False,True,True,True,,,,,,,89.28,2.26,0.29,8.17,1236.07,19.57,86.85,36.1,42.18,16.75,33.09,66.33,26.3,60.01,19.78,39.97,23.39,71.14,40.64,52.46,20.11,38.49,22.45,46.86,29.57
2021-11-23 13:52:00,,,,,,,,,,,,,,,,,,,,,0.01,9.32,3.8,41.38,95.35,3.48,42.97,3.54,91.09,53.5,40.06,74.78,53.44,6.28,0.0,True,False,True,False,True,True,True,,,66.04,1.42,0.24,33.14,89.27,2.23,0.29,8.22,1209.87,19.57,86.85,36.1,42.18,16.84,33.09,66.33,26.33,59.92,19.78,39.97,23.39,70.55,40.64,52.22,20.12,38.63,22.48,47.03,29.63
2021-11-23 13:57:00,,,,,,,,,,,,,,,,,,,,,0.01,9.71,3.8,41.36,95.42,3.71,42.97,3.77,91.11,53.5,39.79,74.74,53.49,6.52,0.0,True,False,True,False,True,True,True,,,,,,,89.16,2.21,0.28,8.35,1176.14,19.6,86.87,36.15,42.14,16.9,33.09,66.33,26.3,59.99,19.75,40.07,23.39,70.45,40.64,51.45,20.11,38.06,22.45,46.94,29.66
2021-11-23 14:02:00,,,,,,,,,,,,,,,,,,,,,0.01,12.01,3.8,41.39,95.55,4.38,42.97,4.44,91.16,53.54,40.81,74.82,53.49,7.08,0.0,True,False,True,False,True,True,True,,,,,,,89.14,2.2,0.28,8.38,1146.38,19.59,86.87,36.17,42.16,16.94,33.09,66.33,26.29,60.01,19.78,40.13,23.39,70.47,40.62,51.51,20.08,37.45,22.5,46.62,29.73
2021-11-23 14:07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15656.21,15656.21,15656.21,15656.21,15656.21,15656.21,7044.18,11220.96,15656.21,2609.32,0.01,10.84,3.8,41.36,95.49,4.18,42.97,4.22,91.14,53.54,43.72,74.69,53.47,6.97,0.0,True,False,True,False,True,True,True,1.42,1.42,65.98,0.0,0.23,33.24,89.1,2.21,0.27,8.41,1116.74,19.63,86.87,36.21,42.16,16.96,33.09,66.31,26.27,60.05,19.75,40.01,23.39,70.37,40.61,51.49,20.12,37.33,22.47,46.64,29.75
2021-11-23 14:12:00,,,,,,,,,,,,,,,,,,,,,0.01,9.71,3.8,41.35,95.41,3.74,42.97,3.81,91.12,53.54,44.96,74.52,53.5,6.61,0.0,True,False,True,False,True,True,True,,,,,,,89.08,2.21,0.27,8.44,1130.47,19.63,86.87,36.2,42.16,16.97,33.09,66.33,26.27,59.99,19.78,39.97,23.39,70.37,40.61,51.49,20.11,37.53,22.5,46.86,29.79
2021-11-23 14:17:00,,,,,,,,,,,,,,,,,,,,,0.01,9.44,3.8,41.35,95.41,3.54,42.97,3.59,91.12,53.53,44.43,74.35,53.52,6.39,1.0,True,False,True,False,True,True,True,,,,,,,89.2,2.23,0.27,8.3,1162.87,19.63,86.07,36.26,42.14,17.0,33.09,66.33,26.32,60.03,19.75,40.13,23.39,70.41,40.61,51.49,20.14,37.39,22.5,46.66,29.85
2021-11-23 14:22:00,,,,,,,,,,,,,,,,,,,,,0.01,8.95,3.8,41.35,95.4,3.12,42.97,3.16,91.11,53.58,43.36,74.22,53.53,5.99,0.0,True,False,True,False,True,True,True,,,65.96,0.0,0.22,33.26,89.25,2.19,0.26,8.31,1184.45,19.6,85.51,36.28,41.83,16.96,33.09,66.31,26.27,60.01,19.75,40.07,23.39,70.31,40.6,51.49,20.14,37.41,22.47,46.82,29.88
2021-11-23 14:27:00,,,,,,,,,,,,,,,,,,,,,0.01,8.89,3.8,41.35,95.44,2.99,42.97,3.03,91.07,53.57,37.46,74.04,53.5,5.89,0.0,True,False,True,False,True,True,True,,,,,,,89.32,2.15,0.26,8.28,1177.3,19.63,85.53,36.37,41.08,17.0,32.73,66.31,26.27,59.99,19.75,40.13,23.39,70.33,40.6,51.49,20.14,37.53,22.47,46.86,29.93
2021-11-23 14:32:00,,,,,,,,,,,,,,,,,,,,,0.01,9.28,3.8,41.36,95.48,3.63,42.95,3.66,91.11,53.57,35.87,74.35,53.52,6.5,1.86,False,False,True,False,True,True,True,,,,,,,89.38,2.01,0.26,8.36,1150.58,19.6,85.53,36.4,41.06,16.96,33.74,65.97,26.29,59.94,19.75,40.13,23.39,70.43,40.58,51.49,20.12,37.39,22.45,46.62,29.95
2021-11-23 14:37:00,,,,,,,,,,,,,,,,,,,,,0.01,9.3,3.8,41.33,95.49,3.67,42.95,3.73,91.14,53.56,35.61,74.17,53.53,6.57,12.1,True,False,True,False,True,True,True,,,66.25,0.0,0.21,33.42,89.46,1.62,0.25,8.67,1119.11,19.6,85.53,36.43,41.08,16.91,38.47,65.04,26.3,59.82,19.75,39.95,23.39,70.31,40.58,51.49,20.14,37.45,22.51,46.76,29.99
2021-11-23 14:42:00,,,,,,,,,,,,,,,,,,,,,0.01,8.69,3.8,41.36,95.51,3.45,42.97,3.51,91.14,53.57,35.18,74.0,53.56,6.39,0.0,True,False,True,False,True,True,True,,,,,,,89.53,1.38,0.24,8.84,1087.53,19.65,85.56,36.49,41.08,16.93,43.37,65.06,26.29,58.91,19.75,39.89,23.39,70.47,40.58,51.49,20.12,37.53,22.5,46.86,30.06
2021-11-23 14:47:00,,,,,,,,,,,,,,,,,,,,,0.01,9.72,3.8,41.36,95.62,3.84,42.97,3.91,91.19,53.6,35.58,73.91,53.54,6.72,13.52,True,False,True,False,True,True,True,,,,,,,89.46,1.41,0.24,8.88,1058.58,19.69,85.58,36.52,41.08,16.9,47.9,65.02,26.24,58.83,19.75,39.04,23.39,70.31,40.57,51.49,20.12,37.37,22.5,46.72,30.06
2021-11-23 14:52:00,,,,,,,,,,,,,,,,,,,,,0.01,9.73,3.8,41.33,95.63,3.92,42.95,3.97,91.19,53.64,37.08,73.82,53.53,6.77,0.0,True,False,True,False,True,True,True,,,65.93,0.0,0.21,33.43,89.04,1.79,0.24,8.92,1023.32,19.69,85.58,36.49,41.1,16.87,51.65,65.04,26.24,58.89,19.75,39.12,23.39,69.74,40.57,50.64,20.12,37.31,22.47,46.84,30.14
2021-11-23 14:57:00,,,,,,,,,,,,,,,,,,,,,0.01,10.76,3.8,41.33,95.74,4.2,42.97,4.25,91.22,53.58,39.01,73.74,53.54,7.04,0.61,True,False,True,False,True,True,True,,,,,,,88.79,2.13,0.25,8.84,992.44,19.75,85.58,36.52,41.08,16.87,51.85,65.04,26.29,58.85,19.78,39.34,23.39,69.74,40.57,50.45,20.11,36.56,22.5,46.86,30.16
2021-11-23 15:02:00,,,,,,,,,,,,,,,,,,,,,23.87,12.18,3.8,41.36,95.81,4.82,42.95,4.87,91.27,53.63,43.43,73.82,53.59,7.58,8.78,True,False,True,False,True,True,True,,,,,,,88.95,2.17,0.25,8.63,965.5,19.76,85.6,36.59,41.08,16.88,51.91,65.04,26.26,58.89,19.78,39.18,23.26,69.84,40.55,50.55,20.11,36.4,22.47,46.56,30.19
2021-11-23 15:07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16960.9,16960.9,16960.9,16960.9,16960.9,16960.9,7696.51,12090.73,16960.9,2826.76,0.01,10.22,3.8,41.33,95.69,4.13,42.97,4.22,91.22,53.61,47.26,73.74,53.56,7.0,0.0,True,False,True,False,True,True,True,1.42,1.42,65.88,0.0,0.21,33.31,89.11,2.19,0.24,8.46,988.51,19.89,85.6,36.62,41.08,16.84,51.93,65.04,26.26,58.89,19.79,39.2,23.26,69.74,40.55,50.55,20.11,36.24,22.51,46.66,30.24
2021-11-23 15:12:00,,,,,,,,,,,,,,,,,,,,,0.01,9.58,3.8,41.35,95.63,3.89,42.97,3.98,91.21,53.61,48.93,73.65,53.56,6.85,11.73,True,False,True,False,True,True,True,,,,,,,89.18,2.19,0.24,8.39,1017.86,20.21,85.62,36.66,41.06,16.87,51.93,65.02,26.26,58.79,19.82,39.34,23.25,69.74,40.55,50.55,20.08,36.42,22.5,46.64,30.28
2021-11-23 15:17:00,,,,,,,,,,,,,,,,,,,,,0.01,9.4,3.8,41.36,95.6,3.71,42.95,3.8,91.21,53.66,49.45,73.61,53.56,6.66,0.0,True,False,True,False,True,True,True,,,,,,,89.22,2.17,0.24,8.38,1049.1,21.01,85.62,36.63,41.06,16.84,51.95,65.02,26.23,58.87,19.78,39.3,23.25,69.8,40.52,50.55,20.11,36.36,22.48,46.56,30.31
2021-11-23 15:22:00,,,,,,,,,,,,,,,,,,,,,23.31,8.89,3.8,41.33,95.63,3.49,42.95,3.59,91.19,53.63,49.63,73.39,53.57,6.46,7.32,True,False,True,False,True,True,True,,,65.94,0.0,0.21,33.27,89.25,2.16,0.24,8.35,1079.29,25.12,84.24,36.69,41.08,16.84,51.97,65.04,26.24,58.89,19.81,39.16,23.26,71.5,40.51,50.55,20.11,36.38,22.5,46.54,30.35
2021-11-23 15:27:00,,,,,,,,,,,,,,,,,,,,,0.01,9.57,3.8,41.41,95.69,3.63,42.97,3.74,91.19,53.66,49.25,73.34,53.57,6.53,0.0,True,False,True,False,True,True,True,,,,,,,89.24,2.15,0.24,8.37,1108.41,33.45,84.27,36.76,40.09,16.84,51.99,65.02,26.26,58.83,19.84,39.34,23.25,79.54,40.87,50.55,20.11,36.42,22.5,46.64,30.4
2021-11-23 15:32:00,,,,,,,,,,,,,,,,,,,,,0.01,10.34,3.8,41.33,95.77,3.85,42.95,3.95,91.19,53.64,49.29,73.34,53.6,6.64,8.01,False,False,True,False,True,True,True,,,,,,,89.31,2.13,0.25,8.32,1143.23,35.49,84.29,36.82,39.99,16.84,50.94,65.04,26.23,58.91,19.78,39.1,23.25,87.22,40.94,50.55,20.11,36.24,22.5,46.58,30.43
2021-11-23 15:37:00,,,,,,,,,,,,,,,,,,,,,0.01,9.14,3.8,41.36,95.7,3.45,42.95,3.56,91.26,53.63,49.29,73.13,53.6,6.32,9.26,True,False,True,False,True,True,True,,,65.99,0.0,0.21,33.27,89.33,2.11,0.25,8.32,1169.35,35.63,84.29,36.85,39.97,16.88,50.82,63.98,26.2,58.89,19.79,39.2,23.25,89.35,41.02,50.55,20.11,36.32,22.51,46.58,30.47
2021-11-23 15:42:00,,,,,,,,,,,,,,,,,,,,,0.01,9.05,3.8,41.38,95.74,3.34,42.95,3.44,91.24,53.69,47.52,73.0,53.6,6.19,0.0,True,False,True,False,True,True,True,,,,,,,89.33,2.09,0.25,8.33,1203.48,35.65,84.29,36.85,40.01,16.9,50.82,63.78,26.22,58.1,19.81,39.34,23.25,89.37,41.04,50.55,20.12,36.42,22.45,46.64,30.48
2021-11-23 15:47:00,,,,,,,,,,,,,,,,,,,,,0.01,8.99,3.8,41.36,95.79,3.29,42.97,3.4,91.22,53.66,45.52,73.08,53.62,6.15,8.59,True,False,True,False,True,True,True,,,,,,,89.36,2.07,0.25,8.32,1230.1,33.26,84.31,36.92,39.97,16.93,50.84,63.78,26.23,57.9,19.81,38.45,23.25,89.49,41.04,50.55,20.11,36.28,22.47,46.64,30.53
2021-11-23 15:52:00,,,,,,,,,,,,,,,,,,,,,0.01,8.8,3.8,41.29,95.81,3.23,42.97,3.33,91.22,53.69,43.34,72.91,53.63,6.15,0.0,True,False,True,False,True,True,True,,,66.02,0.0,0.21,33.28,89.3,2.05,0.25,8.4,1248.39,29.27,84.31,36.94,39.99,16.93,50.84,63.78,26.17,57.75,19.78,38.08,23.25,88.82,41.04,50.43,20.05,36.4,22.51,46.5,30.57
2021-11-23 15:57:00,,,,,,,,,,,,,,,,,,,,,0.01,9.71,3.8,41.29,95.9,3.5,42.97,3.62,91.22,53.69,41.66,72.78,53.65,6.36,0.88,True,False,True,False,True,True,True,,,,,,,89.31,2.03,0.25,8.41,1230.06,30.05,84.31,36.95,40.01,16.93,50.84,63.78,26.17,57.79,19.78,38.04,23.26,88.82,41.04,49.54,20.04,36.13,22.5,46.66,30.61
2021-11-23 16:02:00,,,,,,,,,,,,,,,,,,,,,0.01,11.1,3.8,41.3,95.99,3.91,42.95,4.02,91.27,53.69,41.49,72.73,53.63,6.7,0.0,True,False,True,False,True,True,True,,,,,,,89.2,2.01,0.25,8.54,1202.83,28.17,84.31,36.94,39.99,16.93,50.84,63.8,26.2,57.82,19.81,38.24,23.26,88.91,41.04,49.58,20.08,35.32,22.48,46.4,30.64
2021-11-23 16:07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18265.58,18265.58,18265.58,18265.58,18265.58,18265.58,8348.83,12960.5,18265.58,3044.21,0.01,10.59,3.8,41.29,95.97,3.95,42.97,4.07,91.26,53.69,43.23,72.86,53.67,6.78,0.76,True,False,True,False,True,True,True,1.42,1.42,66.03,0.0,0.21,33.3,89.22,2.01,0.25,8.52,1172.9,28.59,84.31,37.01,39.97,16.93,50.84,63.8,26.19,57.8,19.79,38.18,23.25,88.85,41.03,49.6,20.05,35.34,22.5,46.42,30.71
2021-11-23 16:12:00,,,,,,,,,,,,,,,,,,,,,0.01,10.17,3.8,41.29,95.95,3.77,42.97,3.89,91.29,53.69,43.72,72.6,53.65,6.63,12.26,True,False,True,False,True,True,True,,,,,,,89.3,2.02,0.25,8.44,1149.64,30.24,84.33,37.07,40.01,16.9,50.86,63.8,26.19,57.79,19.81,38.06,23.25,88.83,41.03,49.6,20.05,35.3,22.51,46.52,30.74
2021-11-23 16:17:00,,,,,,,,,,,,,,,,,,,,,0.01,9.47,3.8,41.32,95.91,3.52,42.95,3.62,91.31,53.72,43.69,72.34,53.66,6.44,0.0,True,False,True,False,True,True,True,,,,,,,89.24,2.02,0.24,8.5,1171.22,32.84,84.33,37.05,39.97,16.87,50.86,63.8,26.22,57.79,19.79,38.24,23.26,88.91,41.03,49.58,20.07,35.22,22.5,46.46,30.73
2021-11-23 16:22:00,,,,,,,,,,,,,,,,,,,,,0.01,7.37,3.8,41.29,95.2,3.66,42.98,3.78,92.1,53.74,43.4,72.39,53.66,6.49,0.0,True,False,True,False,True,True,True,,,66.01,0.0,0.2,33.32,89.23,2.01,0.24,8.51,1188.7,34.2,84.33,37.12,39.99,16.87,50.86,63.8,26.2,57.71,19.81,38.14,23.26,88.76,41.03,49.58,20.05,35.22,22.5,46.44,30.82
2021-11-23 16:27:00,,,,,,,,,,,,,,,,,,,,,0.01,9.47,3.8,41.33,95.16,3.52,42.95,3.63,92.42,53.72,42.77,72.39,53.66,6.42,0.0,True,False,True,False,True,True,True,,,,,,,89.21,2.02,0.24,8.54,1164.68,29.35,83.38,37.12,40.01,16.88,50.86,63.8,26.24,57.77,19.81,38.1,23.25,88.8,41.03,49.58,20.04,35.32,22.48,46.42,30.87
2021-11-23 16:32:00,,,,,,,,,,,,,,,,,,,,,0.01,9.55,3.8,41.35,95.17,3.68,42.95,3.82,92.38,53.72,42.82,72.3,53.7,6.55,0.0,False,False,True,False,True,True,True,,,,,,,89.14,2.0,0.24,8.62,1137.35,18.95,83.0,37.15,39.52,16.84,50.86,63.8,26.26,57.77,19.78,38.22,23.25,88.87,41.03,49.6,20.08,35.18,22.45,46.44,30.89
2021-11-23 16:37:00,,,,,,,,,,,,,,,,,,,,,0.01,10.58,3.8,41.32,95.28,3.9,42.95,4.01,92.5,53.74,43.2,72.52,53.7,6.7,0.0,True,False,True,False,True,True,True,,,65.98,0.0,0.2,33.36,89.16,2.01,0.24,8.6,1120.71,18.49,83.0,37.21,38.93,16.85,50.35,63.78,26.2,57.84,19.81,38.12,23.25,88.78,41.03,49.6,20.08,35.18,22.5,46.42,30.92
